,word,count,log_count,probability,first,second,third,fourth,fifth,log_likelihood
8445,mamba,173027,12.061202930666521,2.7090188731533053e-05,m,a,m,b,a,39.186853496782675
8446,jhelp,173026,12.061197151204993,2.709017575051412e-05,j,h,e,l,p,35.95170729416492
8447,speex,173018,12.061150914310256,2.7090071899661765e-05,s,p,e,e,x,37.51132303845756
8448,baran,173010,12.061104675277567,2.708996804400744e-05,b,a,r,a,n,41.15249598817942
8449,auden,172928,12.060630601879817,2.708890324658288e-05,a,u,d,e,n,39.84479101503006
8450,keren,172912,12.060538073542947,2.7088695422361432e-05,k,e,r,e,n,40.736678085649174
8451,amery,172884,12.060376128349473,2.7088331683696177e-05,a,m,e,r,y,37.739437934321145
8452,furst,172852,12.060191016008893,2.7087915910222198e-05,f,u,r,s,t,38.52173568194934
8453,eview,172800,12.059890135352092,2.708724011413243e-05,e,v,i,e,w,34.87498541684442
8454,magne,172767,12.059699144892353,2.708681113804854e-05,m,a,g,n,e,40.14645055385814
8455,lemke,172767,12.059699144892353,2.708681113804854e-05,l,e,m,k,e,38.92408356012215
8456,jinan,172767,12.059699144892353,2.708681113804854e-05,j,i,n,a,n,39.400138322266294
8457,trill,172713,12.059386536345174,2.7086109000410126e-05,t,r,i,l,l,38.71051355096556
8458,dalia,172688,12.059241777065127,2.708578386234225e-05,d,a,l,i,a,40.933353397893825
8459,parms,172667,12.059120163073578,2.7085510709987347e-05,p,a,r,m,s,40.44916462684348
8460,caney,172653,12.059039078861787,2.7085328589960582e-05,c,a,n,e,y,41.084441435340956
8461,tegan,172646,12.058998534290266,2.7085237524409255e-05,t,e,g,a,n,39.65347444923445
8462,feiss,172605,12.05876102592567,2.7084704066307338e-05,f,e,i,s,s,39.791765815319025
8463,akiko,172581,12.058621970459695,2.708439173934965e-05,a,k,i,k,o,36.76979953806823
8464,borax,172497,12.058135123997973,2.7083298252853555e-05,b,o,r,a,x,39.18936888953757
8465,giger,172388,12.057503029220705,2.7081878529886382e-05,g,i,g,e,r,39.355825798464565
8466,nimmo,172337,12.057207141191858,2.7081213947539918e-05,n,i,m,m,o,38.16731503575348
8467,dired,172325,12.057137507753852,2.708105754664123e-05,d,i,r,e,d,39.965024072381105
8468,hynny,172314,12.057073672842519,2.7080914169582933e-05,h,y,n,n,y,37.70058210810578
8469,blais,172308,12.057038852082377,2.708083596005695e-05,b,l,a,i,s,40.104024484426006
8470,hatte,172233,12.056603490246284,2.7079858111133084e-05,h,a,t,t,e,40.241130860606404
8471,zaadz,172206,12.056446713574331,2.707950598127868e-05,z,a,a,d,z,36.50187161585119
8472,hamap,172178,12.056284104393525,2.707914075125786e-05,h,a,m,a,p,38.48613773060665
8473,wimps,172107,12.055871655399194,2.707821436595759e-05,w,i,m,p,s,38.08096092746725
8474,motta,172070,12.055656649747203,2.7077731450304458e-05,m,o,t,t,a,40.33915304074279
8475,chana,172039,12.05547647427906,2.7077326765343525e-05,c,h,a,n,a,39.37050796335001
8476,filho,172011,12.055313707239025,2.7076961180761363e-05,f,i,l,h,o,38.11792230542977
8477,coped,171985,12.055162542690312,2.7076621656074006e-05,c,o,p,e,d,39.30978251331936
8478,sisqo,171980,12.055133469964888,2.7076556356980444e-05,s,i,s,q,o,35.51993200044755
8479,kazza,171914,12.054749630753907,2.7075694230977935e-05,k,a,z,z,a,36.807273099753274
8480,fubar,171893,12.054627469192182,2.7075419848747417e-05,f,u,b,a,r,38.23728413122709
8481,indiv,171867,12.054476200865155,2.7075080090967713e-05,i,n,d,i,v,34.89354203059588
8482,acess,171785,12.053998973893938,2.7074008210427078e-05,a,c,e,s,s,38.625356774163315
8483,hafen,171744,12.053760274976556,2.7073472078271846e-05,h,a,f,e,n,39.17883207444628
8484,ferme,171725,12.053649639082082,2.7073223583384642e-05,f,e,r,m,e,39.46079152452093
8485,werke,171716,12.053597228333208,2.707310586568379e-05,w,e,r,k,e,39.10494611194457
8486,votos,171713,12.053579757473146,2.707306662507909e-05,v,o,t,o,s,39.56434744956942
8487,sinan,171688,12.053434155101318,2.7072739593376262e-05,s,i,n,a,n,40.79993450282005
8488,istat,171685,12.053416681391969,2.7072700346371893e-05,i,s,t,a,t,37.633460931697
8489,banta,171636,12.053131234242901,2.7072059214870702e-05,b,a,n,t,a,40.96666458031103
8490,chiao,171626,12.053072969710254,2.707192834921867e-05,c,h,i,a,o,39.21332499780071
8491,edens,171567,12.052729139850197,2.7071156086629772e-05,e,d,e,n,s,37.82328224084305
8492,inout,171529,12.05250762750289,2.7070658556546796e-05,i,n,o,u,t,36.79691246026263
8493,lowed,171464,12.052128611016968,2.7069807262675446e-05,l,o,w,e,d,38.195179203818306
8494,krell,171462,12.052116946692887,2.7069781063900532e-05,k,r,e,l,l,38.34738433387443
8495,usurp,171456,12.052081952904281,2.7069702465742186e-05,u,s,u,r,p,34.780661234024784
8496,tybee,171410,12.051813626501103,2.7069099788468156e-05,t,y,b,e,e,38.46796962894957
8497,staph,171410,12.051813626501103,2.7069099788468156e-05,s,t,a,p,h,36.83495365110805
8498,galax,171399,12.05174945082308,2.706895564602734e-05,g,a,l,a,x,39.0046322268989
8499,chubs,171399,12.05174945082308,2.706895564602734e-05,c,h,u,b,s,37.56763086123607
8500,onine,171373,12.051597746482877,2.7068614908935764e-05,o,n,i,n,e,38.279744124053224
8501,carty,171372,12.051591911240934,2.706860180263066e-05,c,a,r,t,y,40.46234868946146
8502,aggro,171343,12.051422674411095,2.706822168651065e-05,a,g,g,r,o,36.76125007422278
8503,moria,171320,12.051288431729308,2.7067920169356323e-05,m,o,r,i,a,41.14606716661304
8504,cantu,171290,12.05111330549203,2.706752682527224e-05,c,a,n,t,u,38.96147039497085
8505,hayne,171264,12.050961504607791,2.706718587133694e-05,h,a,y,n,e,38.97181659916085
8506,feely,171227,12.050745440535193,2.7066700578407337e-05,f,e,e,l,y,38.99352797039222
8507,braff,171195,12.05055853665581,2.7066280781029227e-05,b,r,a,f,f,35.81380192736285
8508,safin,171184,12.050494280378388,2.70661364575573e-05,s,a,f,i,n,39.47692306685772
8509,gilly,171141,12.050243057124309,2.7065572194986985e-05,g,i,l,l,y,39.159425785517215
8510,wilke,171122,12.050132031392522,2.706532282450168e-05,w,i,l,k,e,38.65331330218392
8511,gefen,171115,12.050091124068059,2.7065230944185385e-05,g,e,f,e,n,38.936569601024765
8512,hsing,171075,12.049857335820699,2.7064705841690997e-05,h,s,i,n,g,36.79869107555745
8513,tarek,171001,12.049424683420915,2.7063734078324384e-05,t,a,r,e,k,40.198560074319154
8514,forno,170889,12.048769501906355,2.7062262501153775e-05,f,o,r,n,o,39.796473350663085
8515,kapok,170880,12.048716834753968,2.7062144207555178e-05,k,a,p,o,k,38.03853159055965
8516,phpgw,170870,12.048658312442319,2.7062012762915974e-05,p,h,p,g,w,34.29684913971577
8517,larly,170829,12.048418335151213,2.706147375945631e-05,l,a,r,l,y,39.939761506478526
8518,pvpgn,170755,12.047985059581176,2.706050059641175e-05,p,v,p,g,n,35.4153279630207
8519,sklar,170734,12.047862068796546,2.7060224351696605e-05,s,k,l,a,r,37.868803947085304
8520,utell,170682,12.047557455067826,2.7059540170902314e-05,u,t,e,l,l,36.275507530582
8521,ncpfs,170653,12.04738753402211,2.7059158517992203e-05,n,c,p,f,s,36.03138335220179
8522,crags,170586,12.04699484736636,2.7058276520095495e-05,c,r,a,g,s,39.35239778870955
8523,bodes,170580,12.0469596738731,2.705819751830967e-05,b,o,d,e,s,40.87974440877919
8524,brack,170564,12.046865871842218,2.70579868332947e-05,b,r,a,c,k,37.927415907881944
8525,alloa,170560,12.046842419959617,2.7057934158952892e-05,a,l,l,o,a,39.60718778316855
8526,cmake,170526,12.046643056748506,2.7057486377164776e-05,c,m,a,k,e,37.96316682272899
8527,homed,170394,12.045868681489816,2.705574708366084e-05,h,o,m,e,d,39.354868689306535
8528,askin,170296,12.045293378412515,2.7054454918274724e-05,a,s,k,i,n,37.75902024556254
8529,iiimf,170288,12.045246400280826,2.70543494025595e-05,i,i,i,m,f,36.332480217553055
8530,kamil,170287,12.045240527859185,2.7054336212746553e-05,k,a,m,i,l,39.54775713086811
8531,tates,170224,12.044870495756147,2.7053505098340662e-05,t,a,t,e,s,41.44876812899575
8532,muniz,170219,12.044841122263373,2.7053439123705504e-05,m,u,n,i,z,38.13109716365797
8533,scold,170208,12.044776497542044,2.7053293972686356e-05,s,c,o,l,d,37.77528283646679
8534,dewan,170178,12.044600227072179,2.705289805858692e-05,d,e,w,a,n,38.571481397491226
8535,tress,170140,12.044376906529875,2.7052396467188992e-05,t,r,e,s,s,39.36372125288941
8536,delon,170133,12.04433576309504,2.705230405655457e-05,d,e,l,o,n,39.85481218181133
8537,magoo,170127,12.044300495946384,2.705222484441308e-05,m,a,g,o,o,39.67806305999828
8538,vendo,170124,12.044282861905632,2.7052185237294715e-05,v,e,n,d,o,38.586237017536554
8539,prout,170055,12.043877193119808,2.7051274080751403e-05,p,r,o,u,t,38.1587030348833
8540,pipex,170021,12.043677237815034,2.7050824969085236e-05,p,i,p,e,x,37.93741536620799
8541,selec,169994,12.0435184212919,2.7050468257602134e-05,s,e,l,e,c,39.972383249003514
8542,suzan,169973,12.043394879889195,2.7050190776165607e-05,s,u,z,a,n,38.524238993496965
8543,uhuru,169967,12.043359579542072,2.7050111489458355e-05,u,h,u,r,u,34.94199230580861
8544,folia,169908,12.04301239307297,2.7049331687723235e-05,f,o,l,i,a,40.34888349851711
8545,sawed,169894,12.042929992145325,2.7049146610273297e-05,s,a,w,e,d,39.15780988373782
8546,maree,169889,12.042900561597003,2.704908050748794e-05,m,a,r,e,e,41.92906614712076
8547,gayot,169882,12.042859357374153,2.7048987960319968e-05,g,a,y,o,t,38.412315068612116
8548,balla,169848,12.042659198423731,2.70485383912534e-05,b,a,l,l,a,40.636924745175534
8549,ambra,169802,12.042388331353033,2.704793000748699e-05,a,m,b,r,a,37.59301642030492
8550,eurex,169750,12.042082045420942,2.704724207082314e-05,e,u,r,e,x,38.37742058086722
8551,serio,169675,12.041640121571959,2.704624948322282e-05,s,e,r,i,o,40.86106360218998
8552,injen,169593,12.041156727903257,2.7045163751907954e-05,i,n,j,e,n,36.29222024093911
8553,gilrs,169412,12.040088896943837,2.7042765339213106e-05,g,i,l,r,s,40.06709424302493
8554,javea,169409,12.040071188478304,2.70427255649322e-05,j,a,v,e,a,39.31417922728474
8555,eigrp,169405,12.040047576703111,2.7042672531461994e-05,e,i,g,r,p,36.929338021671924
8556,nakai,169351,12.0397287631591,2.7041956457026712e-05,n,a,k,a,i,38.9362803248329
8557,levon,169319,12.039539788640571,2.704153200886828e-05,l,e,v,o,n,38.50233833064006
8558,lorin,169308,12.039474820401159,2.7041386086286813e-05,l,o,r,i,n,40.433681644613564
8559,funke,169294,12.03939212744596,2.7041200352925393e-05,f,u,n,k,e,38.813245437981394
8560,kuntz,169197,12.03881899550062,2.7039913064032517e-05,k,u,n,t,z,37.475555679003065
8561,croak,169181,12.038724426704706,2.703970065681707e-05,c,r,o,a,k,38.60764767359348
8562,abhor,169167,12.038641671671378,2.703951478402443e-05,a,b,h,o,r,36.202890031288895
8563,jobst,169155,12.038570733334497,2.703935545224422e-05,j,o,b,s,t,37.46714042557361
8564,maren,169139,12.038476141056705,2.703914299228706e-05,m,a,r,e,n,41.51851983952389
8565,panky,169137,12.03846431639282,2.7039116433379285e-05,p,a,n,k,y,39.442442931426065
8566,peart,169113,12.038322409518967,2.703879770198764e-05,p,e,a,r,t,39.616801606837896
8567,schur,169069,12.038062194603636,2.7038213243604213e-05,s,c,h,u,r,36.38972590250407
8568,reman,169056,12.037985299964042,2.703804053360911e-05,r,e,m,a,n,39.73572553161778
8569,dopey,169040,12.037890652289938,2.70378279492285e-05,d,o,p,e,y,39.508060527936614
8570,kidde,169033,12.037849241115422,2.7037734937234614e-05,k,i,d,d,e,38.81202780186503
8571,sethi,169011,12.037719080544425,2.7037442588747155e-05,s,e,t,h,i,38.674010965148604
8572,troff,168862,12.036837092284582,2.703546158995661e-05,t,r,o,f,f,35.499819380841735
8573,dacor,168820,12.036588337537712,2.7034902871802267e-05,d,a,c,o,r,39.337831079902394
8574,hyeon,168797,12.036452088474212,2.7034596848193683e-05,h,y,e,o,n,37.85445800915375
8575,tweet,168757,12.036215089355926,2.7034064533889672e-05,t,w,e,e,t,37.74577440441914
8576,gonze,168753,12.036191386354531,2.703401129551992e-05,g,o,n,z,e,38.606257235385485
8577,leery,168700,12.03587726853406,2.7033305767962724e-05,l,e,e,r,y,39.21596007781727
8578,sheff,168623,12.03542073280221,2.7032280361192803e-05,s,h,e,f,f,35.36666173357349
8579,ellos,168604,12.035308049060871,2.7032027266718117e-05,e,l,l,o,s,39.12654877058445
8580,hecho,168596,12.035260599476047,2.7031920692090732e-05,h,e,c,h,o,37.79470045756383
8581,onino,168581,12.035171625435646,2.7031720851033378e-05,o,n,i,n,o,37.75531083579662
8582,verry,168580,12.035165693551473,2.7031707527664e-05,v,e,r,r,y,38.899906033137455
8583,rowed,168567,12.035088575855,2.70315343166697e-05,r,o,w,e,d,38.21888234513759
8584,elfin,168528,12.034857187076323,2.70310146035266e-05,e,l,f,i,n,37.1870408139366
8585,emote,168497,12.034673224461756,2.703060141240654e-05,e,m,o,t,e,37.97528295492175
8586,tegen,168397,12.034079565904838,2.7029268019506892e-05,t,e,g,e,n,39.97859109452097
8587,meads,168366,12.033895460168237,2.702885450692612e-05,m,e,a,d,s,40.32629375642803
8588,jobim,168284,12.033408307329255,2.7027760332288233e-05,j,o,b,i,m,37.32844515848967
8589,loupe,168244,12.033170585652673,2.702722639507474e-05,l,o,u,p,e,38.62116382817045
8590,kirin,168235,12.033117090486543,2.7027106241707367e-05,k,i,r,i,n,40.09902472424827
8591,hugin,168209,12.032962532818392,2.7026759095869244e-05,h,u,g,i,n,38.71425757551913
8592,jumpy,168187,12.032831734592305,2.7026465315170023e-05,j,u,m,p,y,36.68722301872674
8593,oikos,168172,12.032742544173674,2.702626498811412e-05,o,i,k,o,s,38.44729250366707
8594,tommi,168154,12.032635505169749,2.702602457205988e-05,t,o,m,m,i,38.48772299866551
8595,depew,168079,12.032189385953348,2.702502256141148e-05,d,e,p,e,w,36.995524093702336
8596,javed,168054,12.032040635309729,2.7024688458500455e-05,j,a,v,e,d,38.20871759677106
8597,poons,168046,12.031993030430218,2.7024581535071848e-05,p,o,o,n,s,40.59724527067244
8598,stina,168043,12.031975178016125,2.70245414374738e-05,s,t,i,n,a,39.1569829936041
8599,handa,168018,12.031826395503153,2.7024207262982287e-05,h,a,n,d,a,40.06587509668839
8600,chios,168017,12.031820443742175,2.7024193894968407e-05,c,h,i,o,s,39.48642677107922
8601,kosta,167993,12.03167759085065,2.7023873038764056e-05,k,o,s,t,a,39.95790777086367
8602,klink,167980,12.031600203679618,2.7023699222513662e-05,k,l,i,n,k,37.55262079690176
8603,rubia,167974,12.031564484503775,2.7023618995091863e-05,r,u,b,i,a,39.02853944231384
8604,robie,167951,12.031427549175735,2.702331143009176e-05,r,o,b,i,e,39.706346805248366
8605,groep,167906,12.031159577984011,2.7022709550644067e-05,g,r,o,e,p,38.31934700162999
8606,elkin,167895,12.031094062991478,2.7022562400022138e-05,e,l,k,i,n,37.596315450461425
8607,barat,167865,12.030915363920236,2.702216103113763e-05,b,a,r,a,t,40.76839570256895
8608,wplug,167847,12.030808129147472,2.7021920175374778e-05,w,p,l,u,g,35.19809552536614
8609,laffy,167838,12.030754507448545,2.7021799737807117e-05,l,a,f,f,y,36.60388691540414
8610,xxxvi,167823,12.030665131560312,2.702159899417531e-05,x,x,x,v,i,30.247250487881214
8611,goyal,167754,12.030253899557092,2.7020675342310424e-05,g,o,y,a,l,38.49701686156508
8612,jedit,167721,12.030057163585074,2.7020233461459656e-05,j,e,d,i,t,38.30997054144725
8613,isham,167712,12.030003501601893,2.7020112933411136e-05,i,s,h,a,m,35.76166695699233
8614,bleek,167691,12.02987827910819,2.7019831676142908e-05,b,l,e,e,k,38.53359298807847
8615,adela,167668,12.029741112668429,2.7019523592051945e-05,a,d,e,l,a,38.1548284840233
8616,frags,167627,12.029496551907283,2.7018974293842318e-05,f,r,a,g,s,38.829916222215196
8617,elook,167616,12.029430927867384,2.7018826898293434e-05,e,l,o,o,k,37.348517435216294
8618,ilene,167604,12.029359333093772,2.7018666092116764e-05,i,l,e,n,e,38.64628764410799
8619,prodi,167578,12.029204193497659,2.7018317639233365e-05,p,r,o,d,i,38.36719799348739
8620,haupt,167559,12.029090807031704,2.701806296639683e-05,h,a,u,p,t,38.03033426922935
8621,hayat,167545,12.029007250881923,2.7017875294248352e-05,h,a,y,a,t,38.64747383032834
8622,testy,167487,12.028661015294997,2.7017097628251907e-05,t,e,s,t,y,39.376997156965345
8623,rakim,167461,12.028505767315895,2.7016748931933787e-05,r,a,k,i,m,38.02129841166479
8624,baily,167389,12.028075724006296,2.7015783028740983e-05,b,a,i,l,y,40.03048515713004
8625,abend,167377,12.028004032137915,2.7015622004483606e-05,a,b,e,n,d,36.97118667825724
8626,fibra,167312,12.02761561183837,2.7014749589080076e-05,f,i,b,r,a,38.70398435877073
8627,sania,167291,12.027490089951073,2.701446765935579e-05,s,a,n,i,a,41.64114839708354
8628,uluru,167280,12.027424334102514,2.701431996775671e-05,u,l,u,r,u,35.18677284630255
8629,araki,167235,12.027155287869782,2.7013715673702118e-05,a,r,a,k,i,38.606093842631076
8630,bolin,167228,12.027113429727022,2.7013621657790617e-05,b,o,l,i,n,40.45193040657716
8631,luong,167211,12.02701176694239,2.7013393317048944e-05,l,u,o,n,g,37.79270306767722
8632,cclrc,167208,12.026993825378064,2.7013353019214098e-05,c,c,l,r,c,37.024893228705324
8633,xplor,167140,12.026587063555427,2.7012439407644227e-05,x,p,l,o,r,35.583001002006014
8634,kacey,167046,12.02602450257155,2.701117586176793e-05,k,a,c,e,y,39.9806150862568
8635,praca,167040,12.02598858367641,2.7011095185764553e-05,p,r,a,c,a,39.41704173094756
8636,nimes,166974,12.025593390655406,2.701020755842042e-05,n,i,m,e,s,40.37910615343218
8637,addin,166931,12.025335832366446,2.7009629066979942e-05,a,d,d,i,n,37.71525633976378
8638,pasts,166896,12.025126142915752,2.7009158091835343e-05,p,a,s,t,s,40.68519390446574
8639,astea,166895,12.025120151142458,2.700914463395139e-05,a,s,t,e,a,39.596532318924545
8640,nhmrc,166877,12.025012293083558,2.700890237825031e-05,n,h,m,r,c,36.640669263816676
8641,lasix,166863,12.024928395438636,2.7008713939083162e-05,l,a,s,i,x,38.51845157896798
8642,awwww,166833,12.02474859106531,2.7008310087623554e-05,a,w,w,w,w,31.084890430249978
8643,saenz,166774,12.024394881457207,2.7007515634525076e-05,s,a,e,n,z,38.86840354754303
8644,myoss,166736,12.02416700223221,2.7007003804051062e-05,m,y,o,s,s,38.4790232573524
8645,liddy,166725,12.024101027500507,2.7006855620827246e-05,l,i,d,d,y,38.12771641247934
8646,sorin,166722,12.024083033636414,2.7006815205523974e-05,s,o,r,i,n,41.106054852487695
8647,amado,166650,12.023651083735885,2.700584502001303e-05,a,m,a,d,o,37.8285537400522
8648,dabei,166646,12.023627081047584,2.7005791108528424e-05,d,a,b,e,i,39.770091230039306
8649,lesko,166622,12.023483052817802,2.7005467612443507e-05,l,e,s,k,o,38.593193353403464
8650,kashi,166616,12.023447042518852,2.700538673114166e-05,k,a,s,h,i,38.37561229870183
8651,paare,166613,12.023429036883087,2.7005346289398503e-05,p,a,a,r,e,40.832809941728584
8652,loach,166557,12.023092872159209,2.7004591243167453e-05,l,o,a,c,h,38.57271742910535
8653,nluug,166534,12.022954771759998,2.700428106134728e-05,n,l,u,u,g,36.004566628470684
8654,ceann,166486,12.022666500783286,2.7003633587359e-05,c,e,a,n,n,40.23458277215354
8655,infix,166395,12.02211975884087,2.7002405572003265e-05,i,n,f,i,x,34.87885610026341
8656,maxdb,166372,12.02198152397962,2.700209508817325e-05,m,a,x,d,b,35.678585577247624
8657,leder,166357,12.021891360513195,2.700189257559335e-05,l,e,d,e,r,39.54620922450399
8658,zahra,166340,12.021789165422678,2.7001663039260578e-05,z,a,h,r,a,37.61947657820539
8659,opoia,166252,12.021259988520928,2.700047447604485e-05,o,p,o,i,a,38.012139482386715
8660,moyle,166237,12.021169759971952,2.7000271817285625e-05,m,o,y,l,e,38.95276486511389
8661,urbis,166193,12.020905042586296,2.6999677246082474e-05,u,r,b,i,s,37.90527084654392
8662,hibbs,166145,12.020616180040731,2.6999028443394897e-05,h,i,b,b,s,37.927784614109505
8663,chowk,166142,12.020598123360813,2.699898788700349e-05,c,h,o,w,k,35.373400159607456
